STAID,STANAME,DRAIN_SQKM,LAT_GAGE,LNG_GAGE,COMID,COMID_DRAIN_SQKM,COMID_UNITAREA_SQKM,ABS_DIFF,DA_VALID,FLOW_SCALE,REL_DIFF,COV_TRAIN,COV_EVAL
06433000,REDWATER RIVER ABOVE BELLE FOURCHE SD,2397.315,44.667207,-103.83937,74009545,2408.843444052128,1.676722688624899,11.52844405212727,True,1.0,0.004808898310037384,1.0,1.0
06436000,BELLE FOURCHE R NEAR FRUITDALE SD,11659.42,44.690818,-103.737699,74009541,11703.504589755172,99.03114552269842,44.08458975517169,True,0.5548411611065602,0.00378102768020808,1.0,1.0
06437000,BELLE FOURCHE R NEAR STURGIS SD,15023.26,44.513042,-103.136846,74009516,15020.951922467975,117.43211076250932,2.3080775320249813,True,1.0,0.00015363360096443658,1.0,1.0
06438000,BELLE FOURCHE RIVER NEAR ELM SPRINGS,18149.36,44.369708,-102.566001,74016525,18369.256653657456,54.92970921764427,219.8966536574553,True,1.0,0.012115945336775251,1.0,1.0
06441500,BAD R NEAR FORT PIERRE SD,8152.545,44.326649,-100.3843,74017150,8176.8396405666945,71.09784207252152,24.2946405666944,True,0.6582928558940891,0.0029800069262658963,1.0,1.0
06446000,WHITE R NEAR OGLALA SD,5586.529,43.254705,-102.825184,74016809,5587.3373976670655,8.08949357735328,0.8083976670650372,True,0.9000681984187286,0.00014470481887143827,1.0,1.0
06447000,WHITE R NEAR KADOKA SD,12849.71,43.752495,-101.524867,74016771,12866.534190251452,28.40038018085729,16.82419025145282,True,0.4076068649675038,0.0013093050544683749,1.0,1.0
06449000,LAKE CR BELOW REFUGE NEAR TUTHILL SD,373.761,43.146944,-101.514594,74018388,402.9509217683648,63.04330606288136,29.18992176836474,True,0.5369861831286291,0.07809782660139698,1.0,1.0
06449100,LITTLE WHITE R NEAR VETAL SD,1650.41,43.100838,-101.230706,74016842,1759.3480297643334,43.99079229007261,108.93802976433336,True,1.0,0.06600664669041835,1.0,1.0
06452000,WHITE R NEAR OACOMA SD,25791.04,43.748327,-99.556495,74016731,25920.471136976143,137.92033026608834,129.43113697614172,True,0.0615514280858268,0.005018453578302454,1.0,1.0
06453600,"PONCA CREEK AT VERDEL, NEBR.",2101.42,42.810994,-98.175858,74023062,2128.5869520627766,236.8799226066224,27.166952062776545,True,0.885313403669539,0.012927902115130029,1.0,1.0
06463500,"LONG PINE CREEK NEAR RIVERVIEW, NEBR.",1235.096,42.689508,-99.678956,74023767,1113.426213448858,21.744981074971232,121.6697865511419,True,1.0,0.09851038830272456,1.0,1.0
06465500,"NIOBRARA RIVER NR. VERDEL, NEBR.",33197.99,42.739683,-98.224319,74022446,30276.527615139246,23.952623564735298,2921.462384860752,True,1.0,0.08800118274813482,1.0,1.0
06469400,"PIPESTEM CREEK NR PINGREE, ND",1667.224,47.167495,-98.969,74004624,1799.4397626684324,177.39126835999275,132.2157626684325,True,0.2546658925730345,0.07930293869835876,1.0,1.0
06470000,"JAMES RIVER AT JAMESTOWN, ND",7459.441,46.889722,-98.681667,74004602,7443.732603023137,34.16444205007759,15.708396976862788,True,1.0,0.002105841037802,1.0,1.0
06470500,"JAMES RIVER AT LAMOURE, ND",11189.83,46.355525,-98.304543,74004593,11248.342246993894,22.721994312192788,58.51224699389422,True,1.0,0.005229055936854646,1.0,1.0
06470800,"BEAR CREEK NR OAKES, ND",1071.145,46.225244,-98.071768,74005251,1093.2498792663166,42.525425817205466,22.10487926631663,True,0.4801961687265889,0.020636682490528014,1.0,1.0
06470878,JAMES RIVER AT ND-SD STATE LINE,13773.15,45.936358,-98.174269,74009564,13731.36360460785,24.356670128380465,41.78639539214964,True,1.0,0.0030339025852582483,1.0,0.992516882642818
06471000,JAMES R AT COLUMBIA SD,14790.2,45.60358,-98.310376,74009548,14631.348417563491,34.35985176741989,158.8515824365095,True,1.0,0.010740326867554831,0.9878740465480149,0.9901441868954188
06473000,JAMES R AT ASHTON SD,26455.08,44.998308,-98.480927,74009510,25582.02594723417,33.26329774057429,873.0540527658304,True,1.0,0.033001376399762555,0.9982397809505182,0.9987223945975543
06476000,JAMES R AT HURON SD,42568.61,44.363595,-98.199257,74016542,41810.50309645152,15.261442082526354,758.1069035484834,True,1.0,0.017809059387856062,1.0,1.0
06477000,JAMES R NEAR FORESTBURG SD,47157.43,43.973872,-98.070916,74016527,46387.67121084503,28.70143432152961,769.7587891549701,True,1.0,0.01632317090127622,1.0,1.0
06479010,VERMILLION RIVER NR VERMILLION SD,5871.788,42.817219,-96.924211,74022588,5935.96715413913,14.682021965873853,64.17915413913033,True,1.0,0.010930087077246376,0.8572266770975944,1.0
06480000,BIG SIOUX RIVER NEAR BROOKINGS SD,8138.36,44.17997,-96.74894,74016690,8154.023608806186,13.8127559928584,15.663608806186858,True,1.0,0.0019246640362661346,1.0,1.0
06481000,BIG SIOUX R NEAR DELL RAPIDS SD,9662.446,43.790251,-96.745329,74016653,9702.309072335149,51.04810676539747,39.86307233514708,True,0.2191077228711657,0.004125567411724431,1.0,1.0
06482020,BIG SIOUX R AT NORTH CLIFF AVE AT SIOUX FALLS SD,11568.33,43.566919,-96.711161,74016636,11583.63299802382,27.43044226513099,15.302998023820692,True,0.4421162489504026,0.001322835536660926,1.0,1.0
06485500,"Big Sioux River at Akron, IA",19904.46,42.837215,-96.5617,74022591,19906.292130318063,90.7483429429028,1.8321303180637187,True,0.9798108675194602,9.204622069946729e-05,1.0,1.0
06601000,"OMAHA CR AT HOMER, NEBR",450.1989,42.321581,-96.487683,74024306,460.948066366338,11.558627168445792,10.749166366337988,True,0.0700308773967182,0.02387648296416981,1.0,1.0
06605850,"Little Sioux River at Linn Grove, IA",3998.228,42.895811,-95.24333,74022497,3981.597940100366,167.7745570276956,16.630059899634034,True,1.0,0.004159357570312157,1.0,1.0
06606600,"Little Sioux River at Correctionville, IA",6454.256,42.470517,-95.797649,74022486,6375.201449029078,1.693660279179587,79.05455097092272,True,1.0,0.012248437460634148,1.0,1.0
06607500,"Little Sioux River near Turin, IA",9120.544,41.964432,-95.972788,74022481,9018.82183724042,2.148167632268157,101.72216275957908,True,1.0,0.011153080645143434,1.0,1.0
06623800,"ENCAMPMENT RIVER AB HOG PARK CR, NR ENCAMPMENT, WY",187.6617,41.023579,-106.824766,74032328,187.01887190513844,1.666995771304718,0.6428280948615566,True,1.0,0.00342546238716561,1.0,1.0
06625000,"ENCAMPMENT RIVER AT MOUTH, NEAR ENCAMPMENT, WY",678.2625,41.303298,-106.715313,74031271,671.7453678255118,42.02707560902208,6.517132174488211,True,1.0,0.009608569211018167,1.0,1.0
06630000,"N PLATTE RIV AB SEMINOE RESERVOIR, NR SINCLAIR, WY",11176.61,41.872181,-107.057546,74022829,11012.587742837117,84.97798213302198,164.02225716288376,True,1.0,0.01467549258342948,1.0,1.0
06635000,"MEDICINE BOW R AB SEMINOE RESERVOIR, NR HANNA, WY",6060.855,42.009684,-106.513083,74022992,5963.9141585142615,5.546119691354418,96.94084148573802,True,1.0,0.015994581867696558,1.0,1.0
06652000,"NORTH PLATTE RIVER AT ORIN, WY",39195.63,42.652496,-105.159143,74022670,38404.48400383788,1.182964279718336,791.1459961621149,True,1.0,0.02018454598540998,0.9286133385487971,0.866398977915678
06657000,"NORTH PLATTE RIVER BELOW WHALEN DIVERSION DAM, WY",42565.66,42.241023,-104.62796,74022653,41812.638169486025,47.623353749656886,753.0218305139788,True,1.0,0.01769082942714805,1.0,1.0
06709530,"PLUM CREEK AT TITAN RD NR LOUVIERS, CO",818.9775,39.507488,-105.024429,74039197,847.8275401920903,65.74595721103023,28.85004019209032,True,0.5611891374630388,0.03522690207251154,0.8155681595931938,1.0
06711565,"SOUTH PLATTE RIVER AT ENGLEWOOD, CO.",8781.412,39.664987,-105.004149,74038438,8886.159461122397,102.8857732501665,104.747461122397,True,1.0,0.011928316439588188,0.9045570115392138,1.0
06712000,"CHERRY CREEK NEAR FRANKTOWN, CO.",436.2993,39.355823,-104.763309,74039517,440.8516243869841,11.138691927989225,4.552324386984083,True,0.5913052972095373,0.010433948408773708,1.0,1.0
06714215,"SOUTH PLATTE R AT 64TH AVE. COMMERCE CITY, CO.",10080.27,39.812208,-104.958313,74038417,10075.80047559309,66.22694318055703,4.469524406909841,True,1.0,0.000443393322491346,0.976725992567964,1.0
06752280,"CACHE LA POUDRE R AB BOXELDER C, NR TIMNATH, CO.",3222.639,40.551927,-105.011365,74030535,3246.2630797546776,39.83104017990523,23.624079754677496,True,0.4068927236654028,0.0073306627750354585,1.0,1.0
06784000,"SOUTH LOUP R AT ST. MICHAEL, NEBR.",6019.745,41.032444,-98.740533,74029356,5770.858361316084,79.65473925596112,248.88663868391632,True,1.0,0.04134504678917734,1.0,1.0
06785000,"MIDDLE LOUP R. AT ST. PAUL, NEBR.",20917.87,41.203624,-98.446458,74029351,19814.85196658788,35.42796846158153,1103.0180334121178,True,1.0,0.05273089628208407,1.0,1.0
06786000,"NORTH LOUP RIVER AT TAYLOR, NEBR.",6088.005,41.777086,-99.381133,74023407,5998.507775140268,53.293762412522646,89.49722485973234,True,1.0,0.014700583337190482,1.0,1.0
06790500,NORTH LOUP RIVER NR ST PAUL NEBR,11142.12,41.263346,-98.449236,74029275,10982.735265927393,30.246314219577823,159.3847340726079,True,1.0,0.014304704497223857,1.0,1.0
06793000,"LOUP RIVER NEAR GENOA, NEBR.",36048.14,41.418642,-97.723667,74029243,35788.49205620701,51.02849110409386,259.6479437929884,True,1.0,0.007202811124041031,1.0,1.0
06797500,"ELKHORN RIVER AT EWING, NEBR.",3689.305,42.268522,-98.339394,74023501,3858.645999758921,5.097612962733743,169.3409997589215,True,1.0,0.04590051507232975,1.0,1.0
06799000,ELKHORN R AT NORFOLK NE,7418.138,42.003061,-97.426172,74023385,7581.315840216975,52.44082581135935,163.1778402169748,True,1.0,0.021997142708449855,1.0,1.0
06799100,"NORTH FORK ELKHORN RIVER NEAR PIERCE, NEBR.",1836.301,42.148439,-97.478572,74023909,1845.9164969477904,32.439071405142954,9.615496947790689,True,0.7035828545244291,0.005236340310107487,1.0,1.0
06799350,"ELKHORN RIVER AT WEST POINT, NEBR.",12110.4,41.839444,-96.727532,74023339,12236.040896934344,14.69416667212492,125.64089693434288,True,1.0,0.010374628165406831,1.0,1.0
06800000,"MAPLE CREEK NEAR NICKERSON, NE",953.9042,41.560397,-96.540783,74024079,1038.447657187501,217.50829572398456,84.54345718750074,True,0.6113092748665303,0.08862887613609495,1.0,1.0
06800500,"ELKHORN RIVER AT WATERLOO, NE",17988.7,41.293331,-96.283772,74029691,18142.478564899,45.80335226259077,153.77856489899932,True,1.0,0.008548620239316867,1.0,1.0
06804000,"WAHOO CREEK AT ITHACA, NEBR.",698.9238,41.147522,-96.537831,74031201,742.9447793691362,45.226970215211885,44.02097936913617,True,0.0266653025912862,0.06298394670368382,1.0,1.0
06806500,"WEEPING WATER CREEK AT UNION, NEBR.",624.618,40.794061,-95.91145,74031157,656.276380393433,74.7378529350475,31.65838039343293,True,0.576407681647661,0.050684386926782336,1.0,1.0
06807410,"West Nishnabotna River at Hancock, IA",1588.396,41.389992,-95.371667,74029997,1640.8407771163909,116.0360893320022,52.444777116390696,True,0.5480304669150318,0.033017444715543666,1.0,1.0
06810000,"Nishnabotna River above Hamburg, IA",7281.761,40.632501,-95.625826,74029660,7365.75657694554,116.9434974815962,83.99557694554005,True,0.2817422194957122,0.011535063694831517,1.0,1.0
06814000,"TURKEY C NR SENECA, KS",713.826,39.947777,-96.108615,74038029,749.0191869554455,55.21770560409873,35.193186955445526,True,0.362646698727859,0.04930219262879963,1.0,1.0
06815000,"BIG NEMAHA RIVER AT FALLS CITY, NEBR.",3473.247,40.035558,-95.596096,74029759,3645.374442811073,16.35580002937705,172.12744281107325,True,1.0,0.04955807715692931,1.0,1.0
06817700,"Nodaway River near Graham, MO",3927.898,40.202464,-95.069556,74030415,3936.621120169648,98.7414892799364,8.7231201696477,True,0.9116569920784032,0.0022208112760687014,0.9245061607666731,1.0
06821150,"Little Platte River at Smithville, MO",601.344,39.388055,-94.579121,74039033,600.5374490382221,2.225195392423656,0.8065509617779298,True,1.0,0.0013412472092145756,1.0,1.0
06821190,"Platte River at Sharps Station, MO",6178.813,39.400972,-94.726819,74037757,6139.516296434841,9.398751003677226,39.29670356515908,True,1.0,0.006359911453083153,1.0,1.0
06827500,"SOUTH FORK REPUBLICAN RIVER NEAR BENKELMAN, NEBR",6855.634,40.010217,-101.542081,74030043,6906.890844197984,93.47877139487647,51.25684419798381,True,0.4516739636910421,0.007476601609418445,1.0,1.0
06828500,"REPUBLICAN RIVER AT STRATTON, NEBR.",21006.47,40.140981,-101.230264,74029038,21262.5812858411,2.680919898876405,256.11128584109974,True,1.0,0.012192019213180498,1.0,1.0
06835500,"FRENCHMAN CREEK AT CULBERTSON, NEBR.",7745.986,40.234722,-100.878214,74030267,7467.528868908281,138.0236463411523,278.457131091719,True,1.0,0.035948571439674566,1.0,1.0
06836500,"DRIFTWOOD CREEK NEAR MC COOK, NEBR.",935.0073,40.145837,-100.673208,74029491,947.384978859602,29.02050850208172,12.377678859602042,True,0.5734851145453168,0.01323805585218644,1.0,1.0
06837000,REPUBLICAN RIVER AT MCCOOK NEBR,31752.04,40.187647,-100.618575,74029020,31789.04512792592,26.6100913024644,37.005127925916895,True,1.0,0.0011654409583106123,1.0,1.0
06843500,"REPUBLICAN RIVER AT CAMBRIDGE, NEBR.",37413.17,40.284419,-100.143719,74029003,37459.7455740745,7.059313014950009,46.57557407450077,True,1.0,0.0012448978280776735,1.0,1.0
06844500,"REPUBLICAN RIVER NEAR ORLEANS, NEBR.",40333.4,40.131544,-99.502561,74028986,40368.748050899056,15.963829162629716,35.348050899054215,True,1.0,0.0008763965075856291,1.0,1.0
06846500,"BEAVER C AT CEDAR BLUFFS, KS",4357.758,39.985006,-100.560148,74038340,4346.370049900647,105.82201654347458,11.387950099352564,True,1.0,0.0026132589508991925,1.0,1.0
06847500,"SAPPA CREEK NEAR STAMFORD, NEBR.",9855.951,40.131794,-99.554633,74029343,9924.455002888024,73.81991499858039,68.50400288802484,True,0.0720118969340153,0.0069505218611603135,1.0,1.0
06860000,"SMOKY HILL R AT ELKADER, KS",9033.353,38.794805,-100.858471,74038333,9099.928388674372,39.52052833877264,66.57538867437324,True,1.0,0.007369953180659855,1.0,1.0
06861000,"SMOKY HILL R NR ARNOLD, KS",12897.8,38.807665,-100.022677,74038278,12984.226183576768,66.129641458121,86.42618357676838,True,1.0,0.006700846933335018,1.0,1.0
06862700,"SMOKY HILL R NR SCHOENCHEN, KS",14327.67,38.712235,-99.381773,74038247,14375.642395627734,75.1922664267542,47.97239562773393,True,0.3620035954832604,0.0033482342647292917,1.0,1.0
06862850,"SMOKY HILL R BL SCHOENCHEN, KS",14460.83,38.71279,-99.292047,74038245,14511.675643347196,35.78092441694464,50.84564334719653,True,1.0,0.0035160943975689174,1.0,1.0
06864050,"SMOKY HILL R NR BUNKER HILL, KS",18025.09,38.793825,-98.781106,74038214,18053.217716216262,6.261639469765306,28.12771621626598,True,1.0,0.0015604757710649978,1.0,1.0
06864500,"SMOKY HILL R AT ELLSWORTH, KS",19334.84,38.726676,-98.233668,74038197,19372.40676255873,34.383430763346965,37.5667625587339,True,1.0,0.0019429569915620662,1.0,1.0
06865500,"SMOKY HILL R NR LANGLEY, KS",20074.09,38.611336,-97.952898,74038183,20104.876590241973,37.67676008723547,30.78659024197259,True,0.1828758584684463,0.001533648112665261,1.0,1.0
06866500,"SMOKY HILL R NR MENTOR, KS",20903.34,38.711143,-97.571668,74037827,21008.11565760321,15.358631678367429,104.77565760321158,True,1.0,0.005012388336180323,1.0,1.0
06866900,"SALINE R NR WAKEENEY, KS",1801.593,39.10613,-99.869991,74038462,1812.981696385348,57.69572041423712,11.388696385347885,True,0.8026076058400757,0.006321459056150798,1.0,1.0
06867000,"SALINE R NR RUSSELL, KS",3856.955,38.965895,-98.854519,74038285,3910.9660902990654,72.48379506871935,54.01109029906547,True,0.2548528916310266,0.014003557287825623,1.0,1.0
06869500,"SALINE R AT TESCOTT, KS",7215.106,39.003831,-97.873798,74038221,7308.226530436806,0.96829969999232,93.1205304368059,True,1.0,0.01290632881024976,1.0,1.0
06870200,"SMOKY HILL R AT NEW CAMBRIA, KS",29925.4,38.863996,-97.483497,74037780,29969.012715825866,19.84087277072623,43.61271582586414,True,1.0,0.0014573812154846431,1.0,0.9415951816024822
06872500,"NF SOLOMON R AT PORTIS, KS",6217.065,39.555097,-98.692325,74038291,6202.966321965873,2.087307458220909,14.098678034126351,True,1.0,0.0022677385605790437,0.9915900645413651,1.0
06874000,"SF SOLOMON R AT OSBORNE, KS",5102.32,39.428622,-98.694795,74038284,5155.629858282153,79.68994648211383,53.30985828215307,True,0.3310340810165017,0.010448160499959445,1.0,1.0
06875900,"SOLOMON R NR GLEN ELDER, KS",13705.53,39.473788,-98.283663,74038259,13781.17543255996,94.1729782172004,75.64543255996068,True,0.1967395107172656,0.005519336542254161,1.0,1.0
06876700,"SALT C NR ADA, KS",1056.442,39.139069,-97.83696,74038931,1095.9993104176244,132.88065591960083,39.55731041762442,True,0.7023094885868227,0.03744390171691813,1.0,1.0
06876900,"SOLOMON R AT NILES, KS",17487.47,38.96905,-97.477132,74038195,17490.35354404272,13.260075506683538,2.8835440427174035,True,0.7825393949480908,0.00016489200797584804,1.0,1.0
06877600,"SMOKY HILL R AT ENTERPRISE, KS",49592.23,38.906489,-97.11792,74037699,49602.12680791631,55.59893961278856,9.89680791630235,True,0.821996462788187,0.0001995636799616059,1.0,1.0
06878000,"CHAPMAN C NR CHAPMAN, KS",776.4183,39.031109,-97.040292,74039032,852.0150565927246,155.1908079868385,75.59675659272455,True,0.5128786454985415,0.09736601596423544,1.0,1.0
06881000,"BIG BLUE RIVER NEAR CRETE, NEBR.",7024.251,40.596556,-96.960436,74030289,6947.73770924237,11.661192006711914,76.51329075762987,True,1.0,0.010892733012762482,1.0,1.0
06882000,BIG BLUE R AT BARNESTON NEBR,11512.53,40.044686,-96.587333,74030224,11467.115464967172,11.177991898513362,45.41453503282719,True,1.0,0.003944791894816099,1.0,1.0
06883000,"LITTLE BLUE RIVER NEAR DEWEESE, NE",2573.636,40.332417,-98.067003,74030506,2639.9119861775253,12.898597346418358,66.27598617752528,True,1.0,0.025751888059354657,1.0,1.0
06884000,"LITTLE BLUE RIVER NEAR FAIRBURY, NEBR.",6133.182,40.115003,-97.170591,74030257,6184.840699848727,61.490033986629776,51.65869984872734,True,0.1598850008773801,0.008422821929746638,1.0,1.0
06884025,"LITTLE BLUE R AT HOLLENBERG, KS",7171.954,39.980331,-97.004689,74037579,7190.799101701146,141.49065684181008,18.845101701146632,True,0.8668102748140049,0.0026276105090950993,1.0,1.0
06884200,"MILL C AT WASHINGTON, KS",908.4114,39.81357,-97.037418,74038915,975.0054687076204,89.45383980227604,66.59406870762041,True,0.2555482374505514,0.07330827057830891,1.0,1.0
06884400,"L BLUE R NR BARNES, KS",8655.96,39.725835,-96.804743,74037558,8748.45742654152,135.80676156090894,92.49742654152033,True,0.3189041143578444,0.01068598128243665,1.0,1.0
06885500,"BLACK VERMILLION R NR FRANKFORT, KS",1062.869,39.681924,-96.442894,74039211,1130.051435940068,70.19141793482291,67.18243594006822,True,0.0428682320899788,0.06320857597697196,1.0,1.0
06887000,"BIG BLUE R NR MANHATTAN, KS",24991.78,39.237135,-96.571431,74037445,24944.96960082543,32.48444277419465,46.81039917457019,True,1.0,0.001873031819845173,1.0,1.0
06888500,"MILL C NR PAXICO, KS",842.346,39.062655,-96.150252,74039344,844.0905105534522,24.97111400120441,1.7445105534521872,True,0.9301388575067958,0.0020710142310311763,1.0,1.0
06889500,"SOLDIER C NR TOPEKA, KS",748.5822,39.09938,-95.724952,74038882,739.4460026355151,53.24949923655182,9.136197364484817,True,1.0,0.012204668190727509,1.0,1.0
06891500,"WAKARUSA R NR LAWRENCE, KS",1103.721,38.911295,-95.261101,74038755,1102.0442258754374,1.75177114027391,1.6767741245625984,True,1.0,0.0015192010703453122,1.0,1.0
06892000,"STRANGER C NR TONGANOXIE, KS",1092.723,39.116327,-95.010881,74038786,1098.7250723903508,12.475169308495197,6.002072390350804,True,0.5188784823734951,0.005492766593501559,1.0,1.0
06897500,"Grand River near Gallatin, MO",5819.077,39.926952,-93.942722,74037397,5848.64436206044,79.27891839928407,29.567362060439336,True,0.627046349049253,0.0050811085779479005,1.0,1.0
06902000,"Grand River near Sumner, MO",17944.12,39.640033,-93.273686,74037365,17966.224439281184,20.807145125352847,22.10443928118548,True,1.0,0.0012318486100842774,1.0,1.0
06903400,"Chariton River near Chariton, IA",481.4154,40.95189,-93.259848,74031165,512.2300151920259,32.326415105062125,30.81461519202594,True,0.0467667048178022,0.06400837030146095,1.0,1.0
06903900,"Chariton River near Rathbun, IA",1407.987,40.821872,-92.891254,74030675,1438.0561030076176,8.398898165054778,30.069103007617517,True,1.0,0.02135609420230266,1.0,1.0
06904010,"Chariton River near Moulton, IA",1919.11,40.692517,-92.772418,74030561,1936.595701928668,99.30428125478892,17.48570192866805,True,0.8239179448486789,0.009111359916142404,1.0,1.0
06906300,"East Fork Little Chariton R. nr Huntsville, MO",564.9921,39.454914,-92.568497,74037822,599.3092079238054,33.75277125002858,34.31710792380534,True,1.0,0.06073909338520899,1.0,1.0
06910800,"MARAIS DES CYGNES R NR READING, KS",444.5973,38.567005,-95.961632,74039316,457.2268169156945,13.43699509294238,12.629516915694468,True,0.0600936572248978,0.028406643305513703,1.0,1.0
06911900,"DRAGOON C NR BURLINGAME, KS",293.0553,38.71069,-95.836029,74039754,315.7584050529667,60.990782016166975,22.70310505296669,True,0.6277616993507523,0.07747037863832079,1.0,1.0
06912500,"HUNDRED AND TEN MILE C NR QUENEMO, KS",836.8893,38.644923,-95.559801,74038929,884.5729507133632,65.75018653654111,47.683650713363136,True,0.274775430684708,0.05697724981471639,1.0,1.0
06913500,"MARAIS DES CYGNES R NR OTTAWA, KS",3242.405,38.618186,-95.268213,74037542,3252.6770572776977,12.9040608195533,10.272057277697511,True,0.203967075067374,0.003168036466048353,1.0,1.0
06915000,"BIG BULL C NR HILLSDALE, KS",378.9171,38.636678,-94.89163,74040063,386.000745260265,34.28806505082531,7.083645260264973,True,0.7934078446898399,0.01869444598901705,1.0,1.0
06916600,"MARAIS DES CYGNES R NR KS-MO ST LINE, KS",8387.032,38.222525,-94.668012,74045592,8436.86321979209,58.33196778464758,49.83121979209136,True,0.1457305199087341,0.0059414605538754784,1.0,1.0
06917000,"L OSAGE R AT FULTON, KS",765.7839,38.018968,-94.713668,74047164,772.748520126839,7.816884592867146,6.964620126839009,True,0.1090286617261592,0.009094759143981753,1.0,1.0
06917380,"MARMATON R NR MARMATON, KS",760.95,37.817541,-94.79191,74047315,781.8167564906944,21.223410177880908,20.866756490694343,True,0.0168047304461123,0.02742198106405722,1.0,0.874612155502829
06918440,"Sac River near Dadeville, MO",671.9008,37.443142,-93.684883,74047543,727.0155361394928,151.15012165652138,55.114736139492834,True,0.6353642621291605,0.08202808530588568,1.0,1.0
06918460,"Turnback Creek above Greenfield, MO",650.6892,37.402369,-93.802028,74047441,671.5699679054088,32.44180749193982,20.88076790540879,True,0.3563623755983194,0.032090232795332685,1.0,1.0
06918740,"Little Sac River near Morrisville, MO",609.8481,37.482856,-93.485647,74047355,611.6006495012703,18.01988330583816,1.7525495012702097,True,0.9027435710029036,0.0028737475795533505,1.0,1.0
06921070,"Pomme de Terre River near Polk, MO",712.586,37.682653,-93.370333,74047116,718.3159723638466,23.84767175736401,5.729972363846628,True,0.7597261308296376,0.008041095901191755,1.0,1.0
06921200,"Lindley Creek near Polk, MO",323.6193,37.750467,-93.266183,74048014,354.32718820705765,32.54208125633984,30.70788820705764,True,0.0563637290078018,0.09488892722732432,1.0,1.0
06926000,"Osage River near Bagnell, MO",36166.79,38.191422,-92.607407,74045509,36176.737604389935,82.07999174696725,9.947604389933986,True,0.8788059772154944,0.0002750480313551185,1.0,1.0
06932000,"Little Piney Creek at Newburg, MO",514.2285,37.909536,-91.903322,74047431,533.1163072096168,36.14429303329253,18.887807209616767,True,0.477433209380546,0.03673037805103522,1.0,1.0
06933500,"Gasconade River at Jerome, MO",7339.505,37.929925,-91.977331,74046435,7406.184472549353,64.09358229149782,66.6794725493528,True,1.0,0.009085009486246388,1.0,1.0
07013000,"Meramec River near Steelville, MO",2024.755,37.998472,-91.360936,74046727,2028.731450269663,75.79683394299127,3.976450269662564,True,0.9475380426489404,0.0019639167551938697,1.0,1.0
07014500,"Meramec River near Sullivan, MO",3845.5,38.158531,-91.108458,74046524,3880.5069654680974,90.06238849316885,35.006965468098315,True,0.6113031637979093,0.009103358592666316,1.0,1.0
07015720,"Bourbeuse River near High Gate, MO",349.8309,38.146908,-91.580881,74048211,361.15689719869806,24.36620604109357,11.325997198698076,True,0.535176006490432,0.03237563405261821,1.0,1.0
07018100,"Big River near Richwoods, MO",1909.473,38.159614,-90.706042,74046773,1918.9389313645845,52.185370788727376,9.46593136458432,True,0.8186094834334479,0.004957352821738941,1.0,0.9333820040153312
07018500,"Big River at Byrnesville, MO",2344.942,38.391714,-90.637808,74046544,2399.088631875325,100.92848964547716,54.146631875325056,True,0.463514889943154,0.02309081925067872,1.0,1.0
07019000,"Meramec River near Eureka, MO",9785.183,38.505609,-90.591792,74037399,9807.095449956456,2.198563175375521,21.91244995645502,True,1.0,0.0022393500414304994,1.0,1.0
07029500,"HATCHIE RIVER AT BOLIVAR, TN",3664.68,35.275329,-88.97663,74062062,3795.716061491155,15.778849784269331,131.03606149115512,True,1.0,0.035756481191033085,0.9741834539409349,1.0
07030240,"LOOSAHATCHIE RIVER NEAR ARLINGTON, TN",677.727,35.31095,-89.63956,74062586,686.4832775455645,23.03475882936384,8.756277545564558,True,0.6198667583008343,0.012920065963971567,1.0,1.0
07047942,"LAnguille River near Colt, AR",1390.728,35.144534,-90.878449,74061573,1468.944776501373,25.71672131147127,78.21677650137303,True,1.0,0.05624160619572845,1.0,1.0
07050700,"James River near Springfield, MO",635.8077,37.149978,-93.203378,74047308,636.7230835052111,5.778113480169747,0.915383505211139,True,0.8415774442034241,0.001439717551723798,1.0,1.0
07060500,"White River at Calico Rock, AR",25801.86,36.116181,-92.143209,74053822,25885.041589973844,112.78792467862934,83.18158997384307,True,0.2624956065921476,0.003223860216815496,1.0,1.0
07064000,"Black River near Corning, AR",4519.112,36.402005,-90.541499,74054175,4587.717299788237,40.319442552217424,68.60529978823706,True,1.0,0.015181146160625596,1.0,0.8612885563058952
07068000,"Current River at Doniphan, MO",5318.585,36.622003,-90.847623,74053748,5337.545873866809,144.22283439119846,18.96087386680938,True,0.8685307084218107,0.003565022250619174,1.0,1.0
07072500,"Black River at Black Rock, AR",18996.17,36.104237,-91.097347,74053718,19136.48746959857,75.36775805084227,140.31746959857264,True,1.0,0.007386618965747972,1.0,1.0
07096000,"ARKANSAS RIVER AT CANON CITY, CO.",7940.421,38.433887,-105.257213,74045901,8031.672765706633,51.498778162209966,91.2517657066328,True,1.0,0.011492056366612399,1.0,1.0
07103700,"FOUNTAIN CREEK NEAR COLORADO SPRINGS, CO.",264.1635,38.854714,-104.878031,74040205,268.8635630838761,41.29413450036214,4.700063083876103,True,0.8861808549629516,0.017792250193066426,1.0,1.0
07104000,"MONUMENT CREEK AT PIKEVIEW, CO.",529.2297,38.917771,-104.818588,74039652,574.9016216479115,49.67473712454908,45.67192164791152,True,0.080580506477595,0.08629886351410648,1.0,1.0
07105800,"FOUNTAIN CREEK AT SECURITY, CO.",1316.769,38.72944,-104.733861,74039171,1312.6268862417994,72.30976058544051,4.142113758200594,True,1.0,0.0031456646976049663,1.0,1.0
